"","x"
"1",297
"2",283
"3",384
"4",287
"5",366
"6",215
"7",361
"8",426
"9",372
"10",279
"11",374
"12",496
"13",369
"14",362
"15",143
"16",536
"17",382
"18",379
"19",299
"20",542
"21",747
"22",284
"23",633
"24",310
"25",360
"26",224
"27",561
"28",698
"29",562
"30",371
"31",71
"32",277
"33",364
"34",211
"35",388
"36",322
"37",475
"38",582
"39",244
"40",298
"41",295
"42",367
"43",278
"44",236
"45",265
"46",376
"47",305
"48",457
"49",720
"50",729
"51",540
"52",368
"53",655
"54",218
"55",378
"56",677
"57",370
"58",16
"59",31
"60",263
"61",137
"62",144
"63",24
"64",317
"65",50
"66",193
"67",740
"68",736
"69",735
"70",527
"71",626
"72",253
"73",558
"74",55
"75",191
"76",79
"77",125
"78",488
"79",214
"80",129
"81",120
"82",581
"83",134
"84",397
"85",56
"86",437
"87",114
"88",646
"89",403
"90",82
"91",645
"92",228
"93",33
"94",636
"95",728
"96",642
"97",719
"98",725
"99",301
"100",355
"101",741
"102",272
"103",234
"104",404
"105",589
"106",579
"107",700
"108",190
"109",235
"110",710
"111",611
"112",281
"113",194
"114",599
"115",260
"116",586
"117",124
"118",659
"119",715
"120",620
"121",622
"122",718
"123",413
"124",30
"125",38
"126",553
"127",173
"128",261
"129",534
"130",112
"131",509
"132",543
"133",478
"134",210
"135",351
"136",662
"137",289
"138",147
"139",309
"140",288
"141",68
"142",702
"143",179
"144",306
"145",268
"146",647
"147",328
"148",643
"149",408
"150",92
"151",249
"152",530
"153",340
"154",580
"155",479
"156",318
"157",671
"158",473
"159",312
"160",518
"161",624
"162",346
"163",640
"164",29
"165",95
"166",323
"167",4
"168",307
"169",93
"170",474
"171",458
"172",313
"173",571
"174",709
"175",523
"176",336
"177",422
"178",538
"179",221
"180",69
"181",602
"182",639
"183",192
"184",326
"185",257
"186",667
"187",679
"188",406
"189",532
"190",423
"191",494
"192",12
"193",466
"194",434
"195",444
"196",541
"197",524
"198",319
"199",186
"200",694
"201",339
"202",300
"203",560
"204",240
"205",315
"206",433
"207",314
"208",64
"209",491
"210",205
"211",110
"212",391
"213",616
"214",744
"215",442
"216",105
"217",605
"218",213
"219",63
"220",658
"221",119
"222",274
"223",70
"224",208
"225",430
"226",386
"227",398
"228",74
"229",507
"230",47
"231",48
"232",138
"233",60
"234",618
"235",481
"236",465
"237",681
"238",516
"239",607
"240",316
"241",416
"242",276
"243",91
"244",338
"245",145
"246",515
"247",26
"248",146
"249",65
"250",575
"251",612
"252",226
"253",750
"254",349
"255",159
"256",102
"257",467
"258",242
"259",529
"260",674
"261",162
"262",200
"263",171
"264",62
"265",86
"266",604
"267",572
"268",396
"269",166
"270",504
"271",697
"272",748
"273",625
"274",170
"275",711
"276",207
"277",668
"278",704
"279",619
"280",290
"281",570
"282",209
"283",555
"284",189
"285",198
"286",447
"287",165
"288",54
"289",175
"290",241
"291",27
"292",563
"293",182
"294",204
"295",746
"296",51
"297",591
"298",443
"299",49
"300",731
"301",498
"302",237
"303",559
"304",521
"305",400
"306",517
"307",81
"308",352
"309",424
"310",601
"311",684
"312",584
"313",43
"314",142
"315",461
"316",256
"317",350
"318",57
"319",727
"320",222
"321",75
"322",183
"323",15
"324",259
"325",425
"326",446
"327",722
"328",39
"329",705
"330",94
"331",35
"332",131
"333",356
"334",156
"335",187
"336",282
"337",512
"338",449
"339",440
"340",254
"341",414
"342",202
"343",216
"344",118
"345",311
"346",653
"347",583
"348",19
"349",99
"350",341
"351",548
"352",231
"353",158
"354",347
"355",330
"356",252
"357",678
"358",608
"359",154
"360",463
"361",199
"362",703
"363",480
"364",10
"365",737
"366",420
"367",115
"368",634
"369",333
"370",685
"371",5
"372",155
"373",343
"374",672
"375",675
"376",477
"377",42
"378",576
"379",41
"380",549
"381",18
"382",238
"383",588
"384",656
"385",535
"386",706
"387",669
"388",197
"389",462
"390",456
"391",484
"392",399
"393",3
"394",661
"395",377
"396",610
"397",460
"398",405
"399",46
"400",153
"401",247
"402",635
"403",490
"404",111
"405",273
"406",181
"407",687
"408",58
"409",291
"410",595
"411",164
"412",126
"413",565
"414",670
"415",163
"416",578
"417",178
"418",723
"419",116
"420",421
"421",335
"422",132
"423",223
"424",438
"425",652
"426",738
"427",429
"428",651
"429",552
"430",501
"431",373
"432",649
"433",84
"434",492
"435",499
"436",409
"437",683
"438",752
"439",712
"440",232
"441",533
"442",117
"443",44
"444",67
"445",227
"446",148
"447",508
"448",734
"449",689
"450",451
"451",1
"452",682
"453",180
"454",344
"455",629
"456",286
"457",432
"458",696
"459",470
"460",732
"461",654
"462",637
"463",329
"464",556
"465",614
"466",686
"467",264
"468",676
"469",101
"470",587
"471",220
"472",407
"473",296
"474",270
"475",537
"476",174
"477",739
"478",302
"479",632
"480",412
"481",104
"482",717
"483",61
"484",395
"485",417
"486",188
"487",418
"488",239
"489",513
"490",431
"491",269
"492",519
"493",459
"494",135
"495",196
"496",151
"497",753
"498",644
"499",28
"500",176
"501",606
"502",262
"503",545
