"","x"
"1",384
"2",457
"3",401
"4",236
"5",295
"6",283
"7",574
"8",707
"9",370
"10",600
"11",265
"12",378
"13",376
"14",263
"15",133
"16",388
"17",372
"18",582
"19",374
"20",31
"21",365
"22",277
"23",540
"24",143
"25",298
"26",677
"27",267
"28",394
"29",369
"30",279
"31",211
"32",53
"33",380
"34",293
"35",729
"36",562
"37",310
"38",367
"39",37
"40",294
"41",542
"42",514
"43",224
"44",379
"45",747
"46",287
"47",137
"48",383
"49",368
"50",720
"51",32
"52",184
"53",305
"54",389
"55",371
"56",76
"57",73
"58",215
"59",244
"60",23
"61",496
"62",423
"63",223
"64",356
"65",591
"66",602
"67",686
"68",740
"69",736
"70",674
"71",309
"72",10
"73",326
"74",173
"75",209
"76",695
"77",179
"78",546
"79",422
"80",87
"81",593
"82",572
"83",682
"84",467
"85",614
"86",138
"87",557
"88",683
"89",708
"90",290
"91",728
"92",344
"93",187
"94",144
"95",685
"96",738
"97",415
"98",275
"99",466
"100",34
"101",373
"102",390
"103",564
"104",653
"105",524
"106",411
"107",114
"108",302
"109",25
"110",648
"111",470
"112",397
"113",230
"114",658
"115",488
"116",221
"117",264
"118",56
"119",190
"120",487
"121",186
"122",393
"123",522
"124",721
"125",168
"126",587
"127",464
"128",599
"129",535
"130",171
"131",349
"132",67
"133",18
"134",192
"135",694
"136",123
"137",660
"138",673
"139",499
"140",286
"141",347
"142",588
"143",523
"144",478
"145",88
"146",711
"147",92
"148",210
"149",630
"150",26
"151",157
"152",472
"153",313
"154",416
"155",513
"156",649
"157",233
"158",180
"159",502
"160",471
"161",159
"162",217
"163",579
"164",617
"165",328
"166",72
"167",117
"168",741
"169",520
"170",731
"171",640
"172",585
"173",239
"174",491
"175",664
"176",724
"177",571
"178",232
"179",197
"180",355
"181",493
"182",492
"183",253
"184",539
"185",739
"186",638
"187",377
"188",696
"189",702
"190",652
"191",261
"192",680
"193",65
"194",503
"195",612
"196",628
"197",248
"198",40
"199",547
"200",113
"201",613
"202",746
"203",709
"204",453
"205",188
"206",537
"207",595
"208",489
"209",567
"210",486
"211",485
"212",730
"213",558
"214",4
"215",456
"216",152
"217",199
"218",48
"219",603
"220",634
"221",413
"222",386
"223",631
"224",130
"225",424
"226",481
"227",425
"228",569
"229",29
"230",112
"231",214
"232",473
"233",229
"234",249
"235",508
"236",645
"237",2
"238",333
"239",163
"240",100
"241",44
"242",410
"243",273
"244",318
"245",590
"246",260
"247",511
"248",108
"249",358
"250",619
"251",484
"252",398
"253",573
"254",181
"255",671
"256",314
"257",501
"258",534
"259",325
"260",165
"261",350
"262",679
"263",119
"264",43
"265",436
"266",1
"267",243
"268",544
"269",710
"270",339
"271",684
"272",717
"273",583
"274",432
"275",626
"276",578
"277",650
"278",147
"279",555
"280",718
"281",560
"282",463
"283",140
"284",490
"285",532
"286",541
"287",228
"288",162
"289",420
"290",351
"291",575
"292",201
"293",146
"294",272
"295",338
"296",408
"297",14
"298",700
"299",335
"300",154
"301",543
"302",703
"303",690
"304",185
"305",54
"306",78
"307",304
"308",274
"309",66
"310",282
"311",713
"312",241
"313",497
"314",36
"315",498
"316",451
"317",443
"318",220
"319",742
"320",116
"321",442
"322",641
"323",610
"324",160
"325",559
"326",109
"327",21
"328",251
"329",663
"330",406
"331",62
"332",525
"333",225
"334",237
"335",419
"336",70
"337",81
"338",193
"339",268
"340",255
"341",158
"342",205
"343",41
"344",6
"345",615
"346",748
"347",704
"348",429
"349",609
"350",203
"351",392
"352",581
"353",276
"354",636
"355",13
"356",196
"357",306
"358",132
"359",632
"360",570
"361",315
"362",404
"363",693
"364",340
"365",104
"366",533
"367",745
"368",510
"369",285
"370",727
"371",357
"372",625
"373",240
"374",115
"375",528
"376",629
"377",440
"378",504
"379",726
"380",666
"381",635
"382",469
"383",69
"384",316
"385",49
"386",55
"387",170
"388",521
"389",434
"390",719
"391",82
"392",402
"393",172
"394",20
"395",668
"396",549
"397",598
"398",153
"399",270
"400",461
"401",750
"402",430
"403",50
"404",637
"405",47
"406",670
"407",723
"408",399
"409",403
"410",688
"411",321
"412",604
"413",354
"414",281
"415",754
"416",454
"417",195
"418",552
"419",269
"420",308
"421",449
"422",483
"423",191
"424",118
"425",19
"426",85
"427",3
"428",701
"429",437
"430",99
"431",75
"432",431
"433",329
"434",452
"435",262
"436",336
"437",576
"438",296
"439",616
"440",672
"441",460
"442",68
"443",678
"444",450
"445",755
"446",39
"447",428
"448",145
"449",103
"450",550
"451",505
"452",330
"453",412
"454",289
"455",176
"456",245
"457",519
"458",458
"459",303
"460",687
"461",150
"462",385
"463",148
"464",667
"465",529
"466",407
"467",98
"468",605
"469",8
"470",455
"471",212
"472",11
"473",242
"474",97
"475",194
"476",531
"477",311
"478",204
"479",312
"480",61
"481",91
"482",530
"483",27
"484",327
"485",618
"486",441
"487",22
"488",500
"489",651
"490",409
"491",675
"492",280
"493",161
"494",391
"495",213
"496",712
"497",527
"498",348
"499",427
"500",341
"501",155
"502",254
"503",126
