"","x"
"1",2
"2",3
"3",4
"4",8
"5",9
"6",11
"7",23
"8",30
"9",36
"10",37
"11",40
"12",43
"13",49
"14",50
"15",52
"16",55
"17",58
"18",60
"19",62
"20",64
"21",67
"22",71
"23",73
"24",74
"25",75
"26",79
"27",80
"28",88
"29",91
"30",97
"31",105
"32",111
"33",112
"34",114
"35",116
"36",117
"37",121
"38",122
"39",124
"40",126
"41",128
"42",132
"43",133
"44",140
"45",141
"46",148
"47",154
"48",155
"49",156
"50",158
"51",163
"52",166
"53",167
"54",172
"55",174
"56",175
"57",178
"58",179
"59",183
"60",185
"61",186
"62",188
"63",190
"64",194
"65",195
"66",196
"67",201
"68",203
"69",207
"70",208
"71",210
"72",212
"73",216
"74",219
"75",220
"76",223
"77",226
"78",228
"79",230
"80",234
"81",235
"82",236
"83",241
"84",243
"85",248
"86",249
"87",251
"88",252
"89",268
"90",269
"91",272
"92",277
"93",279
"94",280
"95",281
"96",283
"97",285
"98",287
"99",298
"100",307
"101",314
"102",315
"103",316
"104",317
"105",318
"106",319
"107",320
"108",327
"109",329
"110",332
"111",334
"112",352
"113",353
"114",354
"115",358
"116",360
"117",362
"118",364
"119",365
"120",367
"121",372
"122",375
"123",380
"124",387
"125",389
"126",395
"127",402
"128",403
"129",413
"130",416
"131",417
"132",418
"133",419
"134",421
"135",422
"136",423
"137",424
"138",425
"139",432
"140",434
"141",439
"142",440
"143",442
"144",444
"145",445
"146",447
"147",449
"148",452
"149",455
"150",457
"151",458
"152",460
"153",464
"154",479
"155",482
"156",483
"157",486
"158",489
"159",499
"160",501
"161",503
"162",504
"163",505
"164",511
"165",514
"166",518
"167",524
"168",526
"169",528
"170",530
"171",533
"172",536
"173",539
"174",544
"175",545
"176",547
"177",548
"178",554
"179",556
"180",557
"181",560
"182",561
"183",562
"184",564
"185",565
"186",570
"187",575
"188",576
"189",578
"190",579
"191",581
"192",592
"193",594
"194",596
"195",597
"196",598
"197",599
"198",604
"199",606
"200",611
"201",613
"202",621
"203",623
"204",626
"205",635
"206",636
"207",638
"208",639
"209",640
"210",641
"211",646
"212",648
"213",652
"214",655
"215",656
"216",658
"217",660
"218",663
"219",665
"220",672
"221",673
"222",676
"223",678
"224",680
"225",682
"226",684
"227",685
"228",687
"229",689
"230",693
"231",694
"232",699
"233",701
"234",702
"235",705
"236",708
"237",710
"238",713
"239",721
"240",725
"241",726
"242",727
"243",729
"244",733
"245",735
"246",737
"247",738
"248",744
"249",748
"250",752
"251",753
"252",755
