"","x"
"1",9
"2",14
"3",15
"4",20
"5",28
"6",35
"7",36
"8",41
"9",44
"10",45
"11",48
"12",49
"13",53
"14",56
"15",59
"16",62
"17",64
"18",65
"19",67
"20",69
"21",74
"22",75
"23",83
"24",86
"25",92
"26",97
"27",98
"28",100
"29",105
"30",111
"31",114
"32",120
"33",127
"34",129
"35",132
"36",133
"37",139
"38",142
"39",144
"40",147
"41",152
"42",153
"43",154
"44",156
"45",157
"46",158
"47",164
"48",171
"49",173
"50",175
"51",184
"52",188
"53",191
"54",198
"55",202
"56",203
"57",205
"58",207
"59",209
"60",211
"61",214
"62",215
"63",216
"64",217
"65",224
"66",227
"67",228
"68",232
"69",235
"70",236
"71",242
"72",244
"73",245
"74",246
"75",253
"76",254
"77",255
"78",261
"79",264
"80",268
"81",270
"82",271
"83",272
"84",273
"85",276
"86",279
"87",283
"88",284
"89",290
"90",292
"91",294
"92",298
"93",299
"94",300
"95",305
"96",306
"97",307
"98",314
"99",319
"100",327
"101",331
"102",339
"103",343
"104",345
"105",346
"106",348
"107",349
"108",354
"109",355
"110",358
"111",359
"112",364
"113",365
"114",367
"115",373
"116",374
"117",375
"118",381
"119",383
"120",385
"121",392
"122",397
"123",398
"124",400
"125",401
"126",405
"127",406
"128",408
"129",411
"130",414
"131",418
"132",421
"133",422
"134",424
"135",425
"136",428
"137",430
"138",431
"139",432
"140",434
"141",436
"142",448
"143",450
"144",453
"145",458
"146",464
"147",471
"148",472
"149",476
"150",479
"151",481
"152",483
"153",484
"154",492
"155",498
"156",499
"157",501
"158",505
"159",511
"160",512
"161",513
"162",516
"163",518
"164",520
"165",521
"166",523
"167",525
"168",527
"169",528
"170",532
"171",537
"172",542
"173",543
"174",545
"175",548
"176",549
"177",552
"178",555
"179",557
"180",562
"181",568
"182",575
"183",576
"184",579
"185",583
"186",586
"187",588
"188",589
"189",591
"190",592
"191",594
"192",603
"193",606
"194",607
"195",614
"196",616
"197",617
"198",618
"199",622
"200",624
"201",625
"202",626
"203",628
"204",632
"205",633
"206",636
"207",637
"208",638
"209",641
"210",642
"211",643
"212",646
"213",651
"214",654
"215",661
"216",662
"217",669
"218",672
"219",676
"220",677
"221",681
"222",683
"223",684
"224",685
"225",686
"226",687
"227",689
"228",690
"229",692
"230",694
"231",700
"232",701
"233",703
"234",707
"235",709
"236",710
"237",711
"238",714
"239",715
"240",719
"241",722
"242",724
"243",726
"244",729
"245",734
"246",737
"247",739
"248",745
"249",747
"250",751
"251",754
"252",755
