"","x"
"1",698
"2",73
"3",363
"4",284
"5",278
"6",542
"7",32
"8",376
"9",265
"10",298
"11",720
"12",224
"13",401
"14",729
"15",305
"16",77
"17",369
"18",137
"19",218
"20",71
"21",279
"22",562
"23",677
"24",283
"25",561
"26",457
"27",236
"28",23
"29",540
"30",371
"31",367
"32",215
"33",361
"34",297
"35",426
"36",366
"37",384
"38",381
"39",382
"40",394
"41",655
"42",277
"43",374
"44",141
"45",364
"46",496
"47",37
"48",322
"49",536
"50",707
"51",383
"52",475
"53",133
"54",360
"55",295
"56",365
"57",375
"58",389
"59",184
"60",379
"61",388
"62",170
"63",120
"64",198
"65",563
"66",671
"67",28
"68",445
"69",415
"70",550
"71",408
"72",659
"73",175
"74",464
"75",216
"76",51
"77",261
"78",460
"79",114
"80",651
"81",47
"82",36
"83",529
"84",8
"85",682
"86",354
"87",660
"88",704
"89",745
"90",339
"91",549
"92",358
"93",15
"94",403
"95",17
"96",7
"97",466
"98",722
"99",220
"100",602
"101",511
"102",481
"103",56
"104",163
"105",171
"106",437
"107",748
"108",733
"109",526
"110",304
"111",442
"112",235
"113",62
"114",182
"115",752
"116",332
"117",430
"118",696
"119",605
"120",467
"121",326
"122",679
"123",96
"124",476
"125",552
"126",469
"127",98
"128",126
"129",132
"130",259
"131",487
"132",558
"133",422
"134",586
"135",318
"136",125
"137",653
"138",631
"139",314
"140",323
"141",630
"142",652
"143",66
"144",606
"145",480
"146",503
"147",689
"148",528
"149",504
"150",412
"151",551
"152",533
"153",665
"154",178
"155",443
"156",35
"157",249
"158",637
"159",751
"160",509
"161",718
"162",446
"163",233
"164",333
"165",386
"166",427
"167",507
"168",431
"169",268
"170",638
"171",24
"172",416
"173",89
"174",106
"175",131
"176",692
"177",59
"178",48
"179",25
"180",455
"181",598
"182",50
"183",325
"184",432
"185",164
"186",276
"187",159
"188",500
"189",70
"190",302
"191",629
"192",452
"193",570
"194",14
"195",541
"196",670
"197",725
"198",232
"199",68
"200",107
"201",585
"202",497
"203",560
"204",54
"205",672
"206",710
"207",81
"208",80
"209",524
"210",433
"211",57
"212",734
"213",643
"214",518
"215",425
"216",424
"217",200
"218",316
"219",411
"220",470
"221",571
"222",727
"223",742
"224",94
"225",468
"226",398
"227",739
"228",441
"229",450
"230",732
"231",530
"232",709
"233",499
"234",349
"235",521
"236",485
"237",210
"238",577
"239",312
"240",668
"241",334
"242",555
"243",695
"244",482
"245",291
"246",301
"247",517
"248",462
"249",477
"250",2
"251",420
"252",30
"253",286
"254",601
"255",597
"256",649
"257",348
"258",471
"259",656
"260",74
"261",502
"262",413
"263",612
"264",673
"265",654
"266",453
"267",472
"268",703
"269",9
"270",97
"271",315
"272",588
"273",353
"274",229
"275",328
"276",127
"277",345
"278",473
"279",150
"280",684
"281",204
"282",134
"283",188
"284",743
"285",478
"286",417
"287",266
"288",392
"289",506
"290",590
"291",11
"292",79
"293",619
"294",69
"295",440
"296",18
"297",456
"298",338
"299",234
"300",492
"301",397
"302",130
"303",623
"304",116
"305",217
"306",705
"307",122
"308",522
"309",330
"310",112
"311",746
"312",166
"313",731
"314",428
"315",93
"316",373
"317",67
"318",154
"319",52
"320",544
"321",683
"322",357
"323",490
"324",161
"325",407
"326",527
"327",174
"328",351
"329",486
"330",347
"331",343
"332",221
"333",592
"334",754
"335",607
"336",108
"337",567
"338",258
"339",158
"340",329
"341",185
"342",306
"343",117
"344",648
"345",498
"346",165
"347",309
"348",716
"349",317
"350",573
"351",669
"352",187
"353",523
"354",686
"355",197
"356",508
"357",622
"358",675
"359",512
"360",160
"361",19
"362",546
"363",34
"364",129
"365",697
"366",565
"367",691
"368",240
"369",239
"370",608
"371",63
"372",644
"373",202
"374",104
"375",657
"376",119
"377",3
"378",584
"379",82
"380",4
"381",647
"382",721
"383",535
"384",273
"385",395
"386",46
"387",664
"388",706
"389",609
"390",488
"391",195
"392",274
"393",632
"394",599
"395",661
"396",593
"397",519
"398",41
"399",39
"400",396
"401",201
"402",155
"403",146
"404",242
"405",595
"406",151
"407",64
"408",121
"409",547
"410",319
"411",658
"412",156
"413",147
"414",459
"415",254
"416",296
"417",642
"418",92
"419",591
"420",520
"421",414
"422",744
"423",646
"424",324
"425",177
"426",461
"427",678
"428",91
"429",199
"430",136
"431",484
"432",344
"433",61
"434",237
"435",288
"436",78
"437",400
"438",580
"439",539
"440",749
"441",115
"442",538
"443",139
"444",576
"445",44
"446",83
"447",491
"448",169
"449",313
"450",157
"451",140
"452",436
"453",738
"454",501
"455",510
"456",687
"457",434
"458",700
"459",49
"460",336
"461",356
"462",100
"463",105
"464",88
"465",272
"466",38
"467",711
"468",581
"469",33
"470",337
"471",203
"472",290
"473",281
"474",144
"475",85
"476",568
"477",280
"478",65
"479",110
"480",410
"481",418
"482",12
"483",145
"484",214
"485",168
"486",628
"487",87
"488",557
"489",702
"490",138
"491",230
"492",86
"493",603
"494",615
"495",243
"496",179
"497",616
"498",423
"499",152
"500",10
"501",227
"502",377
"503",58
