"","x"
"1",3
"2",6
"3",13
"4",14
"5",15
"6",16
"7",19
"8",22
"9",23
"10",24
"11",25
"12",32
"13",37
"14",38
"15",40
"16",44
"17",50
"18",52
"19",54
"20",55
"21",57
"22",59
"23",70
"24",73
"25",75
"26",79
"27",83
"28",86
"29",87
"30",92
"31",96
"32",100
"33",106
"34",107
"35",110
"36",111
"37",114
"38",116
"39",117
"40",121
"41",123
"42",124
"43",128
"44",129
"45",131
"46",132
"47",138
"48",139
"49",143
"50",144
"51",146
"52",148
"53",150
"54",152
"55",153
"56",155
"57",157
"58",159
"59",162
"60",163
"61",165
"62",167
"63",169
"64",170
"65",172
"66",173
"67",176
"68",178
"69",184
"70",191
"71",195
"72",198
"73",199
"74",200
"75",201
"76",202
"77",203
"78",205
"79",208
"80",221
"81",226
"82",230
"83",246
"84",250
"85",252
"86",253
"87",258
"88",265
"89",266
"90",267
"91",270
"92",275
"93",277
"94",278
"95",279
"96",281
"97",286
"98",287
"99",296
"100",298
"101",300
"102",305
"103",311
"104",312
"105",315
"106",316
"107",317
"108",320
"109",325
"110",327
"111",328
"112",331
"113",334
"114",339
"115",342
"116",344
"117",346
"118",349
"119",353
"120",354
"121",359
"122",361
"123",363
"124",367
"125",372
"126",375
"127",391
"128",398
"129",402
"130",406
"131",408
"132",414
"133",427
"134",430
"135",432
"136",433
"137",443
"138",447
"139",448
"140",452
"141",458
"142",459
"143",461
"144",462
"145",466
"146",467
"147",469
"148",470
"149",474
"150",475
"151",478
"152",483
"153",488
"154",489
"155",496
"156",497
"157",499
"158",503
"159",508
"160",512
"161",513
"162",514
"163",515
"164",517
"165",518
"166",523
"167",525
"168",526
"169",527
"170",528
"171",529
"172",530
"173",538
"174",544
"175",545
"176",547
"177",552
"178",553
"179",558
"180",562
"181",570
"182",572
"183",576
"184",577
"185",579
"186",585
"187",587
"188",591
"189",593
"190",596
"191",600
"192",602
"193",607
"194",609
"195",611
"196",617
"197",618
"198",629
"199",634
"200",637
"201",638
"202",642
"203",644
"204",649
"205",662
"206",663
"207",664
"208",666
"209",673
"210",674
"211",676
"212",677
"213",678
"214",679
"215",680
"216",682
"217",684
"218",686
"219",687
"220",690
"221",691
"222",693
"223",694
"224",695
"225",698
"226",699
"227",700
"228",706
"229",707
"230",708
"231",710
"232",711
"233",712
"234",713
"235",717
"236",718
"237",719
"238",720
"239",725
"240",729
"241",730
"242",732
"243",734
"244",736
"245",737
"246",741
"247",745
"248",746
"249",750
"250",752
"251",753
"252",755
